Date,Close/Last,Volume,Open,High,Low
02/27/2025,$90.49,1044635,$93.07,$93.98,$90.17
02/26/2025,$93.25,1699423,$94.56,$95.54,$93.04
02/25/2025,$93.02,1033321,$93.01,$93.57,$91.07
02/24/2025,$92.90,863304,$92.76,$93.67,$91.58
02/21/2025,$92.91,1104869,$97.70,$97.70,$92.5501
02/20/2025,$97.82,1089273,$97.11,$98.6773,$96.90
02/19/2025,$96.38,934271,$96.50,$96.95,$94.8975
02/18/2025,$97.43,1159918,$97.17,$97.43,$95.37
02/14/2025,$97.27,1946979,$99.20,$100.105,$96.84
02/13/2025,$97.84,1784303,$94.83,$98.13,$93.15
02/12/2025,$94.26,1366591,$92.30,$95.17,$92.22
02/11/2025,$92.09,991734,$92.35,$93.585,$92.06
02/10/2025,$97.04,1051538,$98.23,$98.42,$96.58
02/07/2025,$96.72,1160390,$97.50,$99.69,$96.44
02/06/2025,$94.61,1470878,$95.76,$96.9683,$94.61
02/05/2025,$93.43,1380410,$92.50,$93.71,$91.86
02/04/2025,$93.26,1480809,$91.43,$93.44,$90.69
02/03/2025,$89.93,1472796,$90.00,$91.37,$88.15
01/31/2025,$91.62,1217095,$92.05,$93.52,$90.79
01/30/2025,$92.65,1419186,$93.03,$93.32,$91.86
01/29/2025,$91.37,1678743,$90.94,$92.155,$90.26
01/28/2025,$90.52,1782260,$94.46,$94.71,$90.05
01/27/2025,$94.14,1254207,$94.56,$94.8199,$93.3597
01/24/2025,$96.50,953052,$98.41,$99.44,$96.325
01/23/2025,$97.18,1145371,$95.28,$97.985,$93.73
01/22/2025,$96.35,1527104,$98.77,$99.33,$96.35
01/21/2025,$98.68,1644001,$99.00,$99.35,$97.88
01/17/2025,$98.12,703676,$97.61,$99.964,$96.926
01/16/2025,$97.42,723717,$97.50,$97.61,$96.48
01/15/2025,$96.99,711116,$98.08,$98.27,$95.93
01/14/2025,$95.34,625657,$95.50,$95.555,$94.29
01/13/2025,$94.75,799061,$93.72,$95.2699,$93.66
01/10/2025,$94.61,985928,$96.95,$97.10,$94.14
01/08/2025,$95.60,1141668,$93.18,$95.69,$92.74
01/07/2025,$93.78,940862,$94.40,$94.425,$92.9801
01/06/2025,$93.56,1234538,$93.94,$94.61,$93.39
01/03/2025,$92.01,695893,$92.31,$92.895,$91.20
01/02/2025,$92.16,678478,$92.12,$93.385,$91.66
12/31/2024,$91.13,678093,$91.50,$92.15,$90.80
12/30/2024,$91.45,688440,$92.00,$92.15,$90.76
12/27/2024,$93.21,401985,$93.63,$94.1559,$92.77
12/26/2024,$94.60,662626,$94.01,$94.90,$93.48
12/24/2024,$94.43,298478,$93.75,$94.45,$93.115
12/23/2024,$93.57,575598,$92.87,$93.87,$92.2159
12/20/2024,$93.01,998655,$91.56,$93.725,$91.56
12/19/2024,$91.98,1066430,$93.30,$93.905,$91.15
12/18/2024,$92.96,801022,$96.36,$97.1108,$92.81
12/17/2024,$96.74,880231,$96.18,$97.055,$94.86
12/16/2024,$97.39,824150,$99.58,$99.80,$97.02
12/13/2024,$100.00,710676,$100.50,$100.82,$99.0972
12/12/2024,$101.53,597481,$102.91,$103.10,$101.16
12/11/2024,$103.51,862027,$102.81,$104.52,$101.77
12/10/2024,$102.52,1059604,$104.02,$104.63,$102.335
12/09/2024,$105.54,1457019,$104.70,$107.73,$103.58
12/06/2024,$100.00,580908,$101.30,$101.42,$99.62
12/05/2024,$101.12,658208,$101.47,$101.70,$99.54
12/04/2024,$101.22,599173,$101.00,$101.94,$100.61
12/03/2024,$101.33,872950,$102.50,$102.765,$100.01
12/02/2024,$100.05,808354,$100.85,$100.85,$98.56
11/29/2024,$100.35,431715,$99.39,$101.05,$99.20
11/27/2024,$99.71,752003,$99.00,$100.58,$98.94
11/26/2024,$98.54,839414,$101.50,$101.51,$98.29
11/25/2024,$102.01,1502791,$100.11,$102.31,$100.08
11/22/2024,$99.74,853410,$100.27,$100.88,$99.21
11/21/2024,$100.68,1215732,$102.78,$103.025,$99.85
11/20/2024,$103.00,775910,$103.68,$104.49,$102.60
11/19/2024,$103.78,711739,$101.43,$104.13,$101.1264
11/18/2024,$101.83,638779,$100.49,$101.95,$99.84
11/15/2024,$99.24,794286,$101.36,$101.36,$98.96
11/14/2024,$100.27,1055825,$101.20,$102.035,$99.81
11/13/2024,$100.99,740630,$102.92,$102.92,$100.79
11/12/2024,$102.70,1063603,$102.34,$102.99,$101.18
11/11/2024,$104.76,927439,$105.33,$106.08,$103.32
11/08/2024,$107.11,1084629,$108.79,$110.2225,$106.30
11/07/2024,$113.51,945452,$113.32,$114.689,$111.90
11/06/2024,$109.50,1247596,$108.06,$111.09,$106.34
11/05/2024,$114.02,872007,$112.89,$114.06,$112.035
11/04/2024,$111.31,660010,$110.90,$112.42,$110.57
11/01/2024,$110.10,631322,$111.20,$111.88,$109.93
10/31/2024,$109.55,828349,$110.67,$111.10,$108.65
10/30/2024,$111.85,869667,$113.36,$113.36,$111.48
10/29/2024,$114.41,679168,$115.80,$116.66,$114.26
10/28/2024,$114.81,768867,$115.41,$116.00,$114.105
10/25/2024,$115.41,1426992,$115.10,$117.34,$115.025
10/24/2024,$114.53,1146832,$114.96,$115.00,$112.565
10/23/2024,$113.83,964915,$111.99,$114.35,$111.65
10/22/2024,$114.57,1202040,$114.81,$116.0692,$112.9314
10/21/2024,$112.39,863744,$113.31,$113.52,$111.20
10/18/2024,$112.90,862811,$114.45,$114.77,$112.67
10/17/2024,$111.99,783643,$112.55,$113.36,$111.485
10/16/2024,$113.14,1053391,$112.53,$113.76,$111.69
10/15/2024,$111.51,1518708,$115.15,$115.25,$110.8001
10/14/2024,$117.57,777845,$113.64,$117.81,$113.165
10/11/2024,$117.64,607439,$116.21,$118.46,$116.21
10/10/2024,$116.38,941749,$114.63,$116.9799,$114.12
10/09/2024,$114.43,826454,$111.67,$114.485,$110.72
10/08/2024,$113.11,1511919,$112.96,$113.66,$110.27
10/07/2024,$117.57,767720,$117.95,$118.54,$117.105
10/04/2024,$117.95,957876,$116.13,$118.19,$116.13
10/03/2024,$115.32,792843,$114.66,$115.505,$114.00
10/02/2024,$117.33,674055,$118.10,$119.4847,$116.9481
10/01/2024,$117.08,798640,$118.00,$118.00,$115.40
09/30/2024,$115.67,1185902,$117.15,$117.88,$114.7701
09/27/2024,$118.87,1665481,$119.50,$120.42,$117.81
09/26/2024,$120.43,2449207,$117.33,$121.44,$116.68
09/25/2024,$111.27,1342032,$112.94,$113.37,$111.00
09/24/2024,$113.72,2250177,$112.10,$114.69,$111.94
09/23/2024,$106.06,865931,$104.32,$106.71,$104.13
09/20/2024,$103.60,970038,$104.34,$104.36,$102.501
09/19/2024,$104.89,1356019,$105.58,$106.34,$103.97
09/18/2024,$101.30,1278946,$99.88,$103.70,$99.09
09/17/2024,$99.18,1455718,$99.20,$100.275,$98.66
09/16/2024,$99.47,905633,$99.49,$100.37,$99.08
09/13/2024,$98.69,1033500,$99.31,$99.91,$98.69
09/12/2024,$98.00,896832,$98.36,$99.7339,$97.715
09/11/2024,$96.45,1733055,$95.80,$96.97,$94.89
09/10/2024,$94.35,1243679,$94.88,$95.23,$93.43
09/09/2024,$95.35,945015,$95.31,$96.239,$94.78
09/06/2024,$94.10,772264,$96.04,$97.00,$93.71
09/05/2024,$96.66,781750,$97.05,$98.08,$96.54
09/04/2024,$96.35,1303014,$95.93,$97.32,$95.85
09/03/2024,$96.18,1616961,$97.64,$97.88,$95.16
08/30/2024,$101.72,1415860,$101.63,$101.75,$99.88
08/29/2024,$101.43,839292,$100.81,$101.82,$100.14
08/28/2024,$100.86,930474,$102.51,$103.20,$100.79
08/27/2024,$105.66,751881,$105.11,$106.80,$104.33
08/26/2024,$105.56,655248,$106.16,$107.80,$105.04
08/23/2024,$104.62,932225,$102.81,$104.65,$102.55
08/22/2024,$101.70,780568,$103.21,$103.86,$101.36
08/21/2024,$104.30,825169,$104.47,$104.77,$103.07
08/20/2024,$103.32,865495,$105.58,$106.02,$102.92
08/19/2024,$105.29,936123,$104.33,$105.53,$104.20
08/16/2024,$103.88,938375,$105.19,$105.39,$103.43
08/15/2024,$105.79,1098186,$104.81,$106.90,$104.37
08/14/2024,$101.47,965690,$101.03,$101.83,$100.2101
08/13/2024,$100.61,825844,$100.02,$101.14,$98.87
08/12/2024,$100.32,650745,$100.30,$101.58,$99.83
08/09/2024,$99.17,703021,$100.50,$100.50,$98.30
08/08/2024,$100.43,803840,$98.41,$102.01,$97.90
08/07/2024,$97.04,1057863,$100.30,$100.68,$96.87
08/06/2024,$99.20,1283107,$96.99,$101.54,$96.38
08/05/2024,$97.47,1795251,$91.82,$97.98,$90.85
08/02/2024,$99.49,1028966,$101.09,$101.09,$98.25
08/01/2024,$102.22,1426727,$105.01,$106.1853,$101.26
07/31/2024,$106.61,1831469,$105.74,$107.52,$104.91
07/30/2024,$101.15,1675150,$102.61,$103.57,$100.685
07/29/2024,$103.86,1095578,$104.02,$105.85,$103.69
07/26/2024,$105.42,731692,$105.91,$106.17,$104.175
07/25/2024,$104.34,1487690,$103.11,$105.1985,$101.4501
07/24/2024,$104.18,915034,$106.31,$106.86,$103.74
07/23/2024,$105.69,1385092,$103.66,$105.775,$101.62
07/22/2024,$104.90,1485185,$105.16,$105.72,$103.525
07/19/2024,$104.30,1370815,$103.11,$106.75,$102.86
07/18/2024,$103.98,1741514,$109.01,$109.50,$103.53
07/17/2024,$109.89,904726,$111.32,$111.58,$109.45
07/16/2024,$111.80,1130164,$111.02,$112.087,$108.63
07/15/2024,$112.58,808492,$113.91,$114.69,$111.0666
07/12/2024,$115.20,760089,$114.30,$116.33,$113.61
07/11/2024,$114.59,1018800,$117.00,$117.38,$113.355
07/10/2024,$116.34,1067861,$115.55,$116.93,$115.205
07/09/2024,$114.99,814298,$115.97,$117.00,$114.92
07/08/2024,$116.45,1071225,$115.84,$117.44,$115.2901
07/05/2024,$116.75,872714,$118.20,$118.96,$116.71
07/03/2024,$116.03,1052055,$112.41,$117.03,$112.40
07/02/2024,$109.94,888760,$107.84,$110.58,$107.70
07/01/2024,$108.64,743661,$109.06,$110.28,$108.41
06/28/2024,$107.74,916905,$109.91,$110.68,$107.54
06/27/2024,$107.73,713856,$109.37,$109.53,$107.01
06/26/2024,$108.79,830165,$108.87,$108.97,$107.80
06/25/2024,$109.20,817923,$109.16,$109.98,$108.02
06/24/2024,$109.98,1121907,$109.50,$111.2499,$108.74
06/21/2024,$109.12,1838001,$109.27,$109.94,$107.80
06/20/2024,$110.54,1002799,$110.48,$111.25,$109.16
06/18/2024,$108.01,963631,$105.20,$108.40,$104.98
06/17/2024,$105.26,1159302,$104.54,$105.72,$103.85
06/14/2024,$106.30,995489,$104.31,$107.00,$104.0357
06/13/2024,$106.07,1135853,$107.73,$107.73,$105.20
06/12/2024,$108.07,2006047,$111.25,$111.78,$107.74
06/11/2024,$107.72,1310141,$107.82,$108.63,$105.81
06/10/2024,$110.32,1514189,$110.08,$110.75,$109.23
06/07/2024,$108.90,1514621,$109.90,$111.17,$108.82
06/06/2024,$113.86,988358,$111.95,$113.90,$110.505
06/05/2024,$111.85,1614886,$111.21,$113.00,$111.01
06/04/2024,$110.18,2374827,$113.20,$113.74,$108.4338
06/03/2024,$115.75,1283833,$119.10,$119.50,$114.21
05/31/2024,$118.63,1465849,$119.16,$121.71,$116.19
05/30/2024,$118.68,1119297,$116.63,$119.02,$116.34
05/29/2024,$119.49,1055175,$119.13,$119.75,$117.94
05/28/2024,$120.92,1249506,$122.81,$123.49,$120.00
05/24/2024,$117.51,856568,$117.98,$119.73,$117.13
05/23/2024,$116.55,1369645,$118.56,$119.205,$115.37
05/22/2024,$116.66,2202891,$122.25,$122.27,$116.46
05/21/2024,$126.71,1225567,$128.54,$129.28,$125.8671
05/20/2024,$129.26,2116867,$126.21,$129.79,$125.66
05/17/2024,$125.35,1280547,$123.37,$125.54,$122.535
05/16/2024,$120.16,909494,$123.16,$124.26,$120.15
05/15/2024,$122.89,1259793,$125.46,$125.54,$118.89
05/14/2024,$123.79,1419066,$121.38,$125.07,$121.38
05/13/2024,$120.67,883204,$119.36,$121.00,$119.0001
05/10/2024,$118.75,1263816,$118.12,$120.19,$118.1098
05/09/2024,$117.02,758912,$113.00,$117.45,$113.00
05/08/2024,$112.98,1307175,$112.02,$114.32,$110.91
05/07/2024,$115.07,1001060,$116.10,$116.74,$114.83
05/06/2024,$116.825,907918,$115.8254,$116.9735,$115.1128
05/03/2024,$114.2221,1541511,$113.7569,$114.5586,$112.0645
05/02/2024,$111.8567,1933173,$112.9454,$114.1874,$111.3915
05/01/2024,$113.9846,1411872,$115.4691,$116.3994,$111.7478
04/30/2024,$115.4691,2594607,$115.677,$118.6659,$114.7071
04/29/2024,$119.6061,1865209,$117.0922,$119.7545,$115.0831
04/26/2024,$115.7363,2316509,$111.9161,$116.5578,$111.1243
04/25/2024,$110.669,1497403,$108.5808,$111.6587,$106.918
04/24/2024,$108.1057,1514887,$109.3032,$110.30,$106.5815
04/23/2024,$108.5115,1863927,$106.9774,$110.4513,$106.6805
04/22/2024,$110.4315,1449698,$107.977,$111.4707,$106.2253
04/19/2024,$112.2625,1200877,$114.0637,$115.1029,$111.7874
04/18/2024,$114.1528,1011200,$114.1825,$115.4097,$111.8864
04/17/2024,$112.9948,1350090,$115.1128,$116.0195,$111.4608
04/16/2024,$112.6583,1799327,$108.8678,$113.5095,$107.6801
04/15/2024,$112.9058,1258148,$116.726,$116.9339,$112.886
04/12/2024,$114.0637,1422370,$118.7648,$119.131,$113.5689
04/11/2024,$115.7462,1241481,$115.4988,$115.964,$113.3756
04/10/2024,$115.0139,1202257,$112.3317,$116.4737,$111.4212
04/09/2024,$115.2613,1556013,$114.3013,$116.6469,$113.2918
04/08/2024,$111.1045,1073319,$110.6196,$111.3717,$109.0162
04/05/2024,$109.1548,885520,$107.9572,$109.5804,$107.1327
04/04/2024,$108.462,1499504,$110.7482,$111.1936,$107.403
04/03/2024,$110.0851,1659549,$107.4525,$110.6987,$106.9082
04/02/2024,$106.6607,1371186,$106.5222,$107.5416,$105.4137
04/01/2024,$105.9382,816304,$106.6508,$107.2051,$105.3939
03/28/2024,$105.4236,1141790,$103.9093,$106.0273,$103.7015
03/27/2024,$103.2462,1041015,$101.3955,$103.4541,$100.9501
03/26/2024,$101.0491,907776,$103.4343,$103.5234,$100.8116
03/25/2024,$102.8207,1062978,$104.0182,$105.8216,$102.8009
03/22/2024,$103.2858,1678212,$102.8405,$104.1766,$102.0289
03/21/2024,$102.4842,1080402,$103.0582,$103.078,$101.3955
03/20/2024,$102.1774,1275394,$98.4561,$102.682,$97.694
03/19/2024,$98.7728,1517057,$99.426,$99.7823,$97.882
03/18/2024,$101.5439,1999124,$102.7316,$103.751,$101.1481
03/15/2024,$101.9398,3677203,$98.1789,$102.5139,$97.8127
03/14/2024,$96.1797,2294182,$95.764,$97.1892,$94.663
03/13/2024,$95.3088,3393625,$88.9747,$96.4964,$88.9747
03/12/2024,$86.5994,784636,$86.1045,$86.6973,$85.3919
03/11/2024,$85.5602,1238044,$84.9367,$85.9956,$84.3874
03/08/2024,$85.3919,1599357,$84.4022,$85.6393,$84.0063
03/07/2024,$83.8678,1332109,$82.977,$85.3424,$82.3634
03/06/2024,$80.5523,893601,$81.1065,$81.6805,$80.285
03/05/2024,$79.2063,817055,$80.4533,$80.77,$78.7708
03/04/2024,$80.9481,768269,$79.8298,$80.9803,$78.5135
03/01/2024,$79.8298,693080,$80.4632,$81.0174,$79.4933
02/29/2024,$80.0277,1092071,$79.5922,$80.2158,$79.3448
02/28/2024,$78.078,542490,$79.0875,$79.4141,$78.0087
02/27/2024,$79.9683,689926,$79.9485,$80.1267,$79.0281
02/26/2024,$79.1172,714678,$79.7902,$79.7902,$78.3848
02/23/2024,$81.1857,602965,$82.4327,$82.5614,$80.9283
02/22/2024,$82.2842,719556,$82.591,$82.9671,$81.631
02/21/2024,$82.5119,652123,$81.6904,$82.6801,$81.5815
02/20/2024,$81.5123,587611,$81.9873,$82.2842,$81.0867
02/16/2024,$82.8286,909476,$83.1849,$84.7387,$82.6405
02/15/2024,$82.116,978775,$79.8496,$82.2249,$79.7407
02/14/2024,$79.2953,645840,$77.8405,$79.3448,$77.7217
02/13/2024,$77.2268,1020555,$77.9394,$78.2561,$76.6205
02/12/2024,$79.4537,661397,$78.7708,$79.8298,$78.4937
02/09/2024,$79.3349,999160,$79.7605,$80.1021,$78.8005
02/08/2024,$80.1069,804083,$80.6611,$80.7799,$79.0578
02/07/2024,$81.1857,709730,$81.2846,$81.344,$79.711
02/06/2024,$81.3638,1015311,$79.711,$81.5519,$79.6714
02/05/2024,$78.8698,1267479,$79.1766,$79.1766,$77.6524
02/02/2024,$80.8888,1315960,$80.7601,$81.8587,$79.523
02/01/2024,$82.9275,1015753,$81.8191,$82.9572,$81.6013
01/31/2024,$81.2549,1049899,$82.4228,$83.5808,$81.2253
01/30/2024,$81.9378,902609,$81.6607,$82.4376,$81.156
01/29/2024,$82.7989,780954,$82.5614,$83.1552,$81.7498
01/26/2024,$82.3436,776972,$83.5115,$84.2637,$81.9279
01/25/2024,$82.9572,1121479,$82.9671,$83.4224,$81.9477
01/24/2024,$82.3931,911236,$83.9272,$84.3032,$82.2545
01/23/2024,$81.1164,1282453,$80.6611,$81.9576,$80.4533
01/22/2024,$79.5922,1173690,$79.1568,$80.5819,$78.9192
01/19/2024,$80.2553,1318880,$77.9988,$80.2949,$77.4446
01/18/2024,$77.9988,787687,$78.0879,$78.1077,$76.826
01/17/2024,$77.6722,928305,$77.2862,$77.9097,$76.346
01/16/2024,$78.8599,1330463,$80.9085,$81.0669,$78.85
01/12/2024,$82.2842,636912,$82.9374,$83.3432,$81.9576
01/11/2024,$82.1853,732731,$83.1849,$83.2245,$81.3638
01/10/2024,$82.4525,687279,$83.1651,$83.4125,$82.3634
01/09/2024,$83.4125,946465,$83.5511,$83.9865,$83.0093
01/08/2024,$84.6101,741386,$82.0764,$84.6199,$81.7399
01/05/2024,$82.7197,700639,$82.6801,$84.1251,$82.3139
01/04/2024,$82.9473,745498,$82.6504,$83.2838,$82.2644
01/03/2024,$83.0265,1243147,$81.5222,$83.4867,$80.3444
01/02/2024,$83.7886,1164717,$84.4022,$85.2831,$83.2344
12/29/2023,$85.1841,793150,$85.1049,$85.6789,$83.5808
12/28/2023,$86.4311,681485,$86.8567,$87.486,$86.4311
12/27/2023,$87.2922,783470,$86.7082,$87.4307,$86.4708
12/26/2023,$86.4014,611423,$87.0546,$87.3515,$86.1936
12/22/2023,$86.6983,1278948,$86.0748,$86.8567,$85.4612
12/21/2023,$85.1049,968266,$84.0063,$85.3127,$83.264
12/20/2023,$82.4426,1314221,$83.2443,$83.9567,$82.3634
12/19/2023,$84.0855,843264,$83.3828,$84.2834,$82.9473
12/18/2023,$81.9675,1261937,$81.6508,$83.0315,$81.6508
12/15/2023,$81.4331,2216363,$80.2652,$81.8191,$79.617
12/14/2023,$80.869,1800596,$78.177,$80.9462,$78.1671
12/13/2023,$76.5538,1078640,$73.9113,$76.9299,$73.0206
12/12/2023,$74.0598,740632,$74.0895,$74.4458,$73.4957
12/11/2023,$74.3567,854878,$73.2779,$74.4755,$72.4268
12/08/2023,$74.6734,1500346,$71.3876,$75.3118,$71.0214
12/07/2023,$70.9323,946415,$70.962,$71.3579,$70.19
12/06/2023,$70.5364,785174,$71.5459,$71.8626,$70.2296
12/05/2023,$70.8531,1028416,$72.1595,$72.1595,$70.7443
12/04/2023,$72.9315,935338,$73.7629,$74.4557,$72.5752
12/01/2023,$75.9501,1607870,$72.0111,$75.9897,$71.7854
11/30/2023,$71.1896,1575545,$71.2391,$71.4371,$70.576
11/29/2023,$71.0313,866793,$71.5063,$71.6102,$70.6255
11/28/2023,$71.1006,1438467,$70.2791,$71.1401,$69.903
11/27/2023,$70.2791,1730654,$71.5063,$72.2486,$70.2098
11/24/2023,$73.4462,538964,$74.2181,$74.2924,$73.1888
11/22/2023,$74.4557,786771,$75.0198,$75.673,$73.8816
11/21/2023,$75.287,1463355,$74.4359,$76.4153,$74.3913
11/20/2023,$74.0598,1062346,$74.228,$74.9159,$73.5352
11/17/2023,$73.9806,796182,$74.6536,$74.8515,$73.9113
11/16/2023,$74.0994,687441,$74.0697,$74.5051,$73.1591
11/15/2023,$74.5348,1354168,$74.0004,$75.1188,$73.4363
11/14/2023,$73.3274,1374756,$71.5558,$73.5946,$71.249
11/13/2023,$69.4576,581227,$69.7941,$70.1999,$69.4082
11/10/2023,$69.9426,803959,$69.0123,$70.001,$68.2242
11/09/2023,$69.1013,730961,$70.1702,$70.5859,$68.9776
11/08/2023,$69.6061,844113,$70.2296,$70.8432,$68.8787
11/07/2023,$70.5562,657907,$71.1698,$71.6944,$70.2593
11/06/2023,$73.466,589667,$73.8321,$74.228,$73.1987
11/03/2023,$73.4956,853558,$73.6738,$74.4853,$73.169
11/02/2023,$73.0998,1056479,$72.4466,$73.6837,$71.9319
11/01/2023,$71.1698,693979,$70.5067,$71.3034,$69.6556
10/31/2023,$70.1702,935717,$70.4177,$70.6552,$69.5022
10/30/2023,$71.0412,862407,$71.7439,$71.9418,$70.9026
10/27/2023,$70.7937,947962,$71.8973,$72.9117,$70.4869
10/26/2023,$69.9129,889369,$68.8539,$70.6849,$68.5471
10/25/2023,$68.8539,1647166,$70.5166,$73.2928,$68.7549
10/24/2023,$70.5166,767149,$69.8337,$71.1698,$69.4774
10/23/2023,$69.4477,809963,$69.0815,$69.8139,$68.3707
10/20/2023,$69.4774,861066,$69.4477,$70.1603,$69.0024
10/19/2023,$70.1504,923765,$70.2593,$70.6255,$69.5368
10/18/2023,$70.3781,809989,$71.9121,$72.0309,$70.3682
10/17/2023,$73.0701,659019,$71.2589,$73.5055,$71.1302
10/16/2023,$72.3575,774506,$71.9022,$72.8127,$71.4527
10/13/2023,$71.3975,675463,$72.209,$72.5604,$71.061
10/12/2023,$71.6053,853272,$73.4857,$73.6441,$70.9818
10/11/2023,$73.5649,819048,$74.9307,$75.0544,$73.2482
10/10/2023,$74.4359,715863,$74.0895,$75.1485,$73.7926
10/09/2023,$73.4165,611588,$72.3674,$73.7827,$72.1595
10/06/2023,$73.169,1217565,$71.5162,$73.6045,$71.1698
10/05/2023,$70.9521,990812,$72.4861,$73.1789,$70.8036
10/04/2023,$72.5851,1114486,$72.7831,$73.1294,$71.4371
10/03/2023,$72.7138,868285,$71.9616,$73.3571,$71.9022
10/02/2023,$73.1888,1038558,$73.7233,$74.6833,$72.4762
09/29/2023,$74.515,807551,$75.3563,$75.8314,$74.2501
09/28/2023,$74.228,789557,$73.0998,$74.6932,$72.9859
09/27/2023,$72.0507,1040513,$72.3476,$72.501,$71.2094
09/26/2023,$71.9121,2177934,$72.8028,$73.5946,$71.6944
09/25/2023,$73.7332,1098081,$73.2383,$74.0004,$72.4663
09/22/2023,$73.9608,1376256,$76.2074,$76.4549,$73.7035
09/21/2023,$75.2177,1225797,$75.2177,$76.0491,$74.2676
09/20/2023,$77.0784,429809,$78.2759,$79.0281,$77.0289
09/19/2023,$77.692,770635,$78.7807,$79.0974,$77.0883
09/18/2023,$78.8401,742031,$78.8302,$79.226,$78.1275
09/15/2023,$78.9489,1656641,$79.4933,$79.7209,$78.8401
09/14/2023,$79.3844,1288465,$79.226,$80.4731,$79.1964
09/13/2023,$77.5633,751247,$78.4739,$78.553,$77.2961
09/12/2023,$78.4739,779943,$78.6718,$79.5625,$78.1473
