Date,Close/Last,Volume,Open,High,Low
02/20/2025,$150.32,3321765,$149.13,$151.07,$148.79
02/19/2025,$149.71,2345178,$150.72,$150.7808,$149.28
02/18/2025,$150.80,3117085,$149.96,$152.81,$149.90
02/14/2025,$149.97,1878588,$151.50,$151.785,$149.06
02/13/2025,$151.44,4201624,$146.85,$151.96,$146.60
02/12/2025,$146.50,3815258,$144.55,$148.50,$142.00
02/11/2025,$143.40,2556093,$142.32,$143.58,$141.59
02/10/2025,$143.11,2062241,$142.19,$143.8419,$140.8023
02/07/2025,$142.59,2065611,$142.49,$143.39,$142.31
02/06/2025,$142.39,3072666,$142.75,$143.155,$141.69
02/05/2025,$142.19,2057258,$140.32,$142.85,$139.38
02/04/2025,$138.86,2581984,$139.575,$140.22,$137.79
02/03/2025,$140.38,3399529,$136.00,$140.59,$135.75
01/31/2025,$136.48,1579272,$137.10,$137.88,$136.03
01/30/2025,$137.18,1906764,$136.69,$138.32,$136.11
01/29/2025,$134.93,1781808,$137.15,$138.12,$134.30
01/28/2025,$137.15,1989349,$138.36,$139.90,$136.49
01/27/2025,$138.45,3033942,$136.58,$139.29,$136.295
01/24/2025,$136.75,3504471,$132.00,$137.58,$131.14
01/23/2025,$132.24,3374658,$131.10,$132.39,$130.71
01/22/2025,$131.15,3666104,$133.59,$133.59,$131.08
01/21/2025,$133.67,3558330,$129.62,$134.25,$129.62
01/17/2025,$129.34,2727175,$129.11,$129.68,$128.35
01/16/2025,$128.73,1732919,$126.68,$128.81,$126.50
01/15/2025,$126.59,2525410,$128.93,$129.43,$125.8118
01/14/2025,$126.87,1844383,$125.74,$127.00,$125.70
01/13/2025,$125.72,2392128,$124.50,$125.91,$124.19
01/10/2025,$124.78,3116210,$125.13,$126.27,$123.11
01/08/2025,$126.48,2353144,$124.87,$127.18,$124.01
01/07/2025,$124.24,2606347,$124.73,$125.58,$123.66
01/06/2025,$124.05,2136804,$125.78,$126.32,$123.77
01/03/2025,$125.82,2433667,$124.92,$126.175,$124.46
01/02/2025,$124.72,1716590,$125.64,$126.11,$123.57
12/31/2024,$126.03,2645399,$125.94,$126.27,$124.75
12/30/2024,$124.92,1255027,$124.35,$125.22,$123.48
12/27/2024,$125.00,2612197,$125.60,$126.43,$124.71
12/26/2024,$126.39,1079007,$125.60,$126.87,$125.60
12/24/2024,$126.59,1074764,$125.02,$126.89,$125.02
12/23/2024,$125.62,1871941,$124.77,$126.02,$124.02
12/20/2024,$124.64,11368570,$124.58,$126.60,$123.25
12/19/2024,$123.78,4629156,$125.98,$128.38,$123.66
12/18/2024,$125.59,4105163,$128.71,$129.94,$125.40
12/17/2024,$129.23,3497892,$128.14,$131.02,$127.7201
12/16/2024,$128.70,2170654,$129.50,$130.49,$128.66
12/13/2024,$129.12,1955442,$128.45,$129.65,$127.90
12/12/2024,$128.44,1810947,$128.87,$130.22,$128.44
12/11/2024,$128.59,2252896,$128.22,$129.41,$127.98
12/10/2024,$129.27,2581519,$129.69,$131.01,$128.81
12/09/2024,$129.45,3808161,$131.25,$131.89,$129.03
12/06/2024,$131.37,2304762,$132.11,$133.13,$130.38
12/05/2024,$132.61,2468892,$133.08,$133.855,$132.355
12/04/2024,$133.59,3159930,$132.91,$134.33,$132.26
12/03/2024,$132.85,3142040,$134.00,$134.38,$132.65
12/02/2024,$134.03,2416406,$137.39,$137.80,$133.49
11/29/2024,$138.18,2149196,$139.32,$140.29,$138.18
11/27/2024,$139.30,3352094,$139.83,$140.75,$138.8906
11/26/2024,$138.96,2874713,$136.57,$139.10,$136.05
11/25/2024,$135.75,9475131,$137.79,$138.52,$135.685
11/22/2024,$137.91,1619166,$138.82,$139.34,$137.30
11/21/2024,$137.88,1831042,$137.27,$138.34,$136.82
11/20/2024,$137.40,1720093,$137.56,$138.47,$137.16
11/19/2024,$138.18,1652566,$137.11,$138.59,$136.415
11/18/2024,$137.01,2330702,$135.20,$137.21,$135.20
11/15/2024,$136.02,1994313,$133.91,$136.25,$133.805
11/14/2024,$134.42,2215529,$134.64,$135.31,$133.26
11/13/2024,$134.95,3404843,$136.63,$137.31,$134.78
11/12/2024,$135.96,2377007,$137.58,$137.97,$135.90
11/11/2024,$137.63,2868476,$138.20,$138.79,$136.90
11/08/2024,$138.20,2485014,$138.00,$140.1943,$137.905
11/07/2024,$136.92,2020787,$133.91,$137.52,$133.46
11/06/2024,$133.67,2928677,$136.00,$136.00,$131.21
11/05/2024,$135.12,2355797,$133.70,$135.17,$133.05
11/04/2024,$134.31,2131758,$133.67,$134.88,$133.36
11/01/2024,$133.27,2217140,$135.54,$136.67,$133.15
10/31/2024,$134.88,3980892,$137.38,$138.615,$134.63
10/30/2024,$138.45,3679268,$137.46,$139.80,$136.95
10/29/2024,$137.34,4160371,$133.62,$137.73,$133.40
10/28/2024,$130.57,2282516,$130.79,$131.54,$129.93
10/25/2024,$130.20,1837117,$132.40,$132.66,$130.13
10/24/2024,$132.04,1197216,$131.44,$132.45,$131.095
10/23/2024,$131.77,1676585,$129.91,$132.27,$129.67
10/22/2024,$130.09,1416303,$129.48,$130.70,$129.25
10/21/2024,$130.06,2416612,$131.95,$132.5381,$129.78
10/18/2024,$132.24,2187176,$131.42,$132.27,$130.72
10/17/2024,$130.74,1971538,$130.80,$131.01,$130.00
10/16/2024,$130.35,1560657,$129.20,$130.75,$128.82
10/15/2024,$129.25,2442825,$128.48,$130.04,$128.10
10/14/2024,$127.60,2195789,$126.17,$127.91,$125.72
10/11/2024,$125.18,1758323,$124.34,$125.31,$123.60
10/10/2024,$123.11,1722176,$124.36,$124.45,$122.34
10/09/2024,$124.34,2413691,$124.80,$124.865,$123.24
10/08/2024,$124.77,2092230,$124.50,$124.995,$123.82
10/07/2024,$124.27,2857726,$124.91,$125.53,$123.99
10/04/2024,$125.56,1966641,$125.32,$125.90,$124.54
10/03/2024,$126.46,1702534,$127.34,$127.77,$126.22
10/02/2024,$127.03,2047391,$126.42,$127.97,$126.12
10/01/2024,$127.58,1981784,$128.31,$128.50,$126.91
09/30/2024,$128.03,3515441,$126.84,$128.03,$126.20
09/27/2024,$127.20,2286015,$127.35,$127.52,$126.21
09/26/2024,$126.55,3375973,$128.92,$129.08,$126.11
09/25/2024,$129.08,2777826,$128.31,$129.54,$128.27
09/24/2024,$127.60,2389673,$127.12,$128.39,$126.845
09/23/2024,$128.59,2410175,$125.83,$128.705,$125.495
09/20/2024,$125.27,10565680,$123.98,$126.30,$123.053
09/19/2024,$125.39,3091307,$127.66,$128.46,$124.49
09/18/2024,$127.67,2729270,$127.64,$128.72,$126.78
09/17/2024,$127.46,2110315,$128.95,$129.5558,$127.06
09/16/2024,$129.18,2199404,$130.97,$131.31,$129.095
09/13/2024,$129.75,2100052,$129.05,$129.865,$128.28
09/12/2024,$128.83,3055662,$128.03,$128.93,$127.05
09/11/2024,$128.66,3995033,$128.065,$128.78,$126.69
09/10/2024,$129.02,2506289,$127.88,$129.11,$126.33
09/09/2024,$127.33,3460214,$124.62,$127.47,$124.47
09/06/2024,$124.60,2457052,$123.86,$124.83,$123.00
09/05/2024,$124.00,2608259,$125.18,$125.50,$123.64
09/04/2024,$124.48,4334131,$122.25,$124.875,$122.18
09/03/2024,$122.06,2888971,$120.23,$122.355,$120.23
08/30/2024,$120.68,7190752,$120.92,$121.70,$119.96
08/29/2024,$120.55,2011946,$120.99,$121.25,$119.93
08/28/2024,$121.07,2948838,$120.39,$121.48,$120.38
08/27/2024,$120.26,2356016,$118.64,$120.79,$118.4233
08/26/2024,$119.24,1399201,$119.51,$120.22,$118.865
08/23/2024,$119.37,2221113,$118.10,$119.50,$118.005
08/22/2024,$117.82,1668704,$116.50,$117.88,$116.50
08/21/2024,$116.33,3015997,$116.79,$117.23,$116.29
08/20/2024,$116.43,1681872,$115.74,$116.8382,$115.49
08/19/2024,$115.54,1681877,$116.00,$117.00,$115.18
08/16/2024,$115.92,3472521,$116.32,$116.46,$115.33
08/15/2024,$116.34,2462267,$117.26,$118.48,$115.345
08/14/2024,$117.51,2340413,$117.07,$118.63,$117.07
08/13/2024,$117.17,1740404,$117.35,$117.98,$116.57
08/12/2024,$116.62,2116924,$116.95,$117.79,$115.771
08/09/2024,$117.40,2209244,$116.24,$117.67,$115.45
08/08/2024,$115.73,2543359,$114.77,$116.40,$114.37
08/07/2024,$114.82,3426073,$115.57,$117.44,$114.62
08/06/2024,$114.96,3935820,$111.63,$115.86,$111.28
08/05/2024,$111.04,4104421,$112.11,$114.68,$110.7401
08/02/2024,$112.76,2827096,$112.38,$114.62,$111.95
08/01/2024,$112.39,1967229,$112.40,$112.92,$111.07
07/31/2024,$111.25,3178402,$112.23,$113.79,$111.24
07/30/2024,$112.24,3992166,$113.97,$115.33,$111.21
07/29/2024,$111.65,3316862,$110.30,$112.16,$109.37
07/26/2024,$109.78,2104674,$108.60,$110.487,$108.24
07/25/2024,$108.49,2572617,$110.09,$111.85,$108.49
07/24/2024,$109.55,2224165,$109.59,$111.39,$109.07
07/23/2024,$109.59,2601636,$108.75,$110.63,$108.45
07/22/2024,$108.63,1744080,$107.39,$108.67,$106.98
07/19/2024,$107.41,2100836,$106.66,$108.06,$105.86
07/18/2024,$105.95,1599250,$106.23,$107.58,$105.59
07/17/2024,$106.79,2144399,$105.99,$106.9416,$105.54
07/16/2024,$105.94,2181683,$105.98,$106.37,$105.3417
07/15/2024,$105.34,1811557,$104.47,$105.565,$104.10
07/12/2024,$104.20,3512491,$104.96,$104.985,$103.355
07/11/2024,$104.65,3071695,$104.97,$106.22,$103.75
07/10/2024,$104.55,2448001,$105.23,$105.41,$102.92
07/09/2024,$104.83,4672143,$104.16,$105.05,$103.30
07/08/2024,$104.42,3726319,$105.77,$105.95,$104.28
07/05/2024,$106.48,1626897,$105.50,$106.50,$104.73
07/03/2024,$105.35,1204766,$105.91,$106.23,$105.16
07/02/2024,$105.97,2775533,$104.55,$105.98,$104.08
07/01/2024,$104.00,2494119,$104.24,$104.78,$102.94
06/28/2024,$104.25,11688690,$103.77,$104.86,$103.29
06/27/2024,$103.35,2649637,$102.06,$103.58,$101.97
06/26/2024,$101.83,2846676,$100.52,$101.94,$100.13
06/25/2024,$100.93,3136599,$102.98,$103.09,$100.455
06/24/2024,$102.97,3349761,$102.40,$103.89,$102.07
06/21/2024,$102.32,17573830,$102.93,$103.35,$101.80
06/20/2024,$103.03,3079997,$103.67,$103.89,$102.80
06/18/2024,$103.94,2172606,$103.81,$104.26,$102.95
06/17/2024,$103.79,1900331,$103.55,$104.33,$103.30
06/14/2024,$104.04,1859543,$103.85,$104.47,$103.18
06/13/2024,$103.87,1883237,$103.30,$104.08,$102.89
06/12/2024,$102.87,2182167,$105.27,$105.27,$102.60
06/11/2024,$103.46,2346457,$102.85,$104.115,$102.37
06/10/2024,$103.53,2267975,$104.55,$105.25,$103.45
06/07/2024,$103.81,1967243,$103.82,$104.16,$103.13
06/06/2024,$104.65,1666341,$104.65,$105.25,$104.23
06/05/2024,$105.01,2202924,$104.38,$105.69,$104.09
06/04/2024,$104.49,2039240,$103.91,$105.01,$103.4105
06/03/2024,$104.06,3030120,$103.76,$104.40,$103.32
05/31/2024,$103.67,7068469,$102.86,$104.05,$102.05
05/30/2024,$102.15,1672519,$101.07,$102.21,$100.96
05/29/2024,$100.64,2075949,$100.39,$100.92,$99.95
05/28/2024,$100.83,2738049,$101.44,$101.75,$100.65
05/24/2024,$100.87,1936733,$100.65,$101.37,$100.08
05/23/2024,$99.96,2129837,$101.96,$102.00,$99.77
05/22/2024,$101.87,2274330,$101.06,$102.66,$100.39
05/21/2024,$101.10,1472949,$100.82,$101.34,$100.37
05/20/2024,$100.84,1800733,$101.01,$102.15,$100.79
05/17/2024,$101.29,1913218,$101.51,$101.88,$100.89
05/16/2024,$100.95,2326353,$101.43,$101.755,$100.81
05/15/2024,$101.00,2632672,$100.40,$101.10,$99.30
05/14/2024,$98.82,2721822,$99.77,$100.33,$98.66
05/13/2024,$99.48,2091045,$99.09,$99.68,$98.36
05/10/2024,$98.83,1763576,$98.89,$99.39,$98.33
05/09/2024,$99.16,2253013,$98.83,$99.34,$97.88
05/08/2024,$98.40,2293611,$97.80,$98.66,$97.22
05/07/2024,$97.46,1836430,$97.50,$97.96,$96.91
05/06/2024,$96.78,1605775,$96.50,$96.85,$95.86
05/03/2024,$95.81,2557328,$96.96,$97.205,$94.66
05/02/2024,$96.08,3129173,$95.00,$96.19,$93.715
05/01/2024,$94.36,2283496,$95.02,$96.05,$94.1375
04/30/2024,$95.28,3879139,$94.52,$98.19,$94.52
04/29/2024,$95.78,2607971,$95.09,$95.83,$94.62
04/26/2024,$94.34,1857213,$94.30,$94.99,$93.96
04/25/2024,$94.00,2477888,$93.18,$94.12,$92.73
04/24/2024,$93.70,2692286,$92.20,$94.00,$91.91
04/23/2024,$92.93,2378965,$91.80,$93.04,$91.41
04/22/2024,$91.61,1940557,$91.73,$91.88,$90.76
04/19/2024,$91.32,1901567,$91.41,$91.99,$90.77
04/18/2024,$90.81,1879065,$89.75,$90.91,$89.375
04/17/2024,$89.70,3175924,$88.36,$91.04,$88.305
04/16/2024,$88.31,1911129,$88.70,$89.19,$87.87
04/15/2024,$89.10,1548011,$90.43,$90.58,$88.33
04/12/2024,$89.79,1808366,$90.29,$90.62,$89.38
04/11/2024,$90.37,2312314,$90.61,$91.25,$89.80
04/10/2024,$90.20,4559421,$89.92,$90.68,$89.46
04/09/2024,$92.00,2018962,$91.78,$92.01,$90.99
04/08/2024,$91.79,1807550,$91.48,$92.07,$91.30
04/05/2024,$91.76,1728129,$90.44,$92.02,$90.44
04/04/2024,$90.44,1787420,$92.12,$92.44,$90.11
04/03/2024,$91.27,1974786,$91.20,$91.87,$90.655
04/02/2024,$90.98,2581966,$91.59,$92.00,$90.90
04/01/2024,$91.99,2198634,$93.44,$93.53,$91.81
03/28/2024,$93.44,3519497,$93.33,$93.60,$92.94
03/27/2024,$92.80,3077248,$91.85,$92.88,$91.14
03/26/2024,$91.01,1776379,$91.55,$92.35,$90.99
03/25/2024,$91.27,1762047,$92.42,$92.71,$91.24
03/22/2024,$92.08,1659638,$93.39,$93.68,$92.00
03/21/2024,$93.10,3810082,$93.36,$93.53,$91.3211
03/20/2024,$92.99,2212529,$93.38,$93.72,$92.31
03/19/2024,$93.66,2686372,$92.76,$93.82,$92.33
03/18/2024,$92.30,2074206,$91.88,$92.77,$91.5311
03/15/2024,$91.35,6279936,$91.29,$92.155,$91.12
03/14/2024,$91.70,2517076,$92.00,$92.145,$90.79
03/13/2024,$92.68,2334196,$92.90,$93.225,$92.21
03/12/2024,$92.86,1743647,$92.54,$93.57,$92.31
03/11/2024,$92.70,2170485,$91.77,$92.81,$91.495
03/08/2024,$92.00,3137885,$92.31,$92.36,$91.61
03/07/2024,$92.04,2102434,$92.74,$93.16,$91.46
03/06/2024,$92.07,1809268,$92.46,$92.79,$91.54
03/05/2024,$91.55,2457165,$93.20,$93.75,$91.28
03/04/2024,$93.40,2521529,$92.65,$93.695,$91.05
03/01/2024,$92.72,2556883,$91.87,$92.81,$91.205
02/29/2024,$92.16,8932784,$92.29,$93.01,$91.415
02/28/2024,$91.86,3651005,$91.94,$93.11,$91.82
02/27/2024,$92.12,2707548,$92.53,$93.13,$91.91
02/26/2024,$91.86,2270047,$93.40,$93.60,$91.73
02/23/2024,$93.41,2007190,$94.18,$94.43,$93.31
02/22/2024,$93.82,2609070,$94.31,$94.53,$92.925
02/21/2024,$94.25,3004685,$93.12,$94.52,$92.65
02/20/2024,$92.81,3622559,$92.60,$93.79,$91.97
02/16/2024,$93.13,3102246,$93.00,$94.3632,$92.82
02/15/2024,$93.74,3125084,$93.65,$94.37,$92.61
02/14/2024,$93.37,5693803,$89.59,$94.63,$89.59
02/13/2024,$87.27,2552551,$86.13,$87.34,$85.40
02/12/2024,$87.55,1916293,$87.75,$88.07,$87.09
02/09/2024,$87.66,2124100,$86.82,$87.68,$86.23
02/08/2024,$86.98,2161891,$86.59,$87.43,$85.96
02/07/2024,$86.76,2645094,$86.75,$87.41,$85.63
02/06/2024,$86.53,2821153,$86.43,$87.66,$86.32
02/05/2024,$86.51,2726449,$86.85,$87.43,$86.05
02/02/2024,$87.93,3900348,$87.18,$88.52,$85.40
02/01/2024,$88.23,4542582,$86.31,$88.31,$85.61
01/31/2024,$86.51,2766577,$87.52,$88.02,$86.45
01/30/2024,$86.93,2878047,$87.08,$87.31,$86.33
01/29/2024,$87.17,1580945,$87.28,$87.72,$86.47
01/26/2024,$87.39,1293314,$87.46,$87.79,$86.78
01/25/2024,$87.22,1790739,$88.49,$88.80,$86.86
01/24/2024,$87.13,1943174,$89.95,$89.95,$87.04
01/23/2024,$88.06,2408446,$88.95,$89.59,$87.50
01/22/2024,$88.94,2170776,$89.93,$90.61,$88.87
01/19/2024,$89.85,1946603,$89.87,$90.21,$88.49
01/18/2024,$89.01,2284214,$89.65,$90.14,$88.31
01/17/2024,$89.64,2005167,$89.99,$91.53,$88.055
01/16/2024,$91.32,2243451,$91.77,$92.23,$91.22
01/12/2024,$91.93,1937034,$90.56,$92.11,$90.56
01/11/2024,$89.98,1505121,$90.62,$91.00,$89.75
01/10/2024,$90.73,1881721,$89.72,$91.06,$89.59
01/09/2024,$89.59,1731706,$88.92,$90.21,$88.643
01/08/2024,$89.81,1787172,$88.49,$89.82,$88.30
01/05/2024,$88.52,3072389,$88.83,$89.36,$87.90
01/04/2024,$88.70,1824892,$88.94,$89.46,$88.305
01/03/2024,$88.91,2079226,$89.80,$90.29,$88.76
01/02/2024,$90.24,1906274,$90.31,$90.63,$89.79
12/29/2023,$90.17,2331407,$90.63,$91.20,$90.06
12/28/2023,$91.16,1318339,$90.75,$91.33,$90.53
12/27/2023,$91.05,1332618,$90.42,$91.07,$90.19
12/26/2023,$90.46,1008356,$89.96,$90.74,$89.50
12/22/2023,$89.96,2187661,$90.34,$91.20,$89.76
12/21/2023,$89.95,2097228,$89.41,$89.97,$88.17
12/20/2023,$88.53,3196551,$89.97,$90.34,$88.49
12/19/2023,$90.29,2124685,$90.39,$91.0696,$90.08
12/18/2023,$90.14,3144927,$92.47,$92.47,$89.38
12/15/2023,$90.79,7152979,$91.85,$92.30,$89.80
12/14/2023,$91.87,5067553,$91.99,$93.42,$90.97
12/13/2023,$90.85,2712684,$88.74,$91.36,$88.24
12/12/2023,$88.60,2140746,$88.33,$89.05,$87.86
12/11/2023,$88.07,2220005,$87.59,$88.18,$87.28
12/08/2023,$87.72,2072769,$87.00,$88.04,$86.81
12/07/2023,$87.51,2512316,$87.68,$87.76,$86.95
12/06/2023,$87.42,3717219,$90.00,$90.3297,$87.27
12/05/2023,$89.88,3330269,$89.51,$90.16,$89.32
12/04/2023,$89.82,3011753,$88.77,$89.98,$88.245
12/01/2023,$89.46,3281607,$89.09,$90.41,$88.51
11/30/2023,$89.10,6974951,$88.20,$89.22,$87.48
11/29/2023,$88.20,2534477,$89.73,$89.88,$87.99
11/28/2023,$89.31,2676751,$89.41,$90.13,$88.95
11/27/2023,$90.12,2336341,$89.60,$90.63,$89.35
11/24/2023,$89.62,920030,$88.67,$89.72,$88.10
11/22/2023,$88.70,1674477,$89.45,$89.50,$87.89
11/21/2023,$88.74,2032705,$88.14,$89.14,$87.845
11/20/2023,$88.55,2897386,$87.54,$89.0825,$87.28
11/17/2023,$87.49,2196733,$87.47,$87.78,$86.525
11/16/2023,$86.77,2340717,$86.47,$87.57,$86.36
11/15/2023,$86.28,3461735,$86.83,$87.6925,$86.235
11/14/2023,$86.94,3894076,$87.85,$88.09,$86.84
11/13/2023,$85.47,2581089,$84.94,$85.66,$84.38
11/10/2023,$85.98,4190376,$85.49,$86.175,$84.94
11/09/2023,$84.64,2633845,$86.825,$87.315,$84.55
11/08/2023,$86.37,12513550,$86.09,$86.73,$85.48
11/07/2023,$85.65,9873998,$85.78,$86.78,$85.60
11/06/2023,$88.14,1900550,$88.07,$88.48,$87.365
11/03/2023,$88.45,2553743,$88.80,$89.69,$88.225
11/02/2023,$87.80,2733347,$86.69,$88.07,$86.00
11/01/2023,$85.43,2960950,$83.84,$85.47,$83.07
10/31/2023,$83.61,4149342,$83.73,$85.65,$82.535
10/30/2023,$81.87,5863589,$82.25,$82.76,$80.80
10/27/2023,$81.35,2481009,$83.48,$83.80,$81.29
10/26/2023,$83.04,2602441,$83.01,$84.00,$82.97
10/25/2023,$82.67,3161218,$83.71,$84.25,$82.52
10/24/2023,$84.29,3474022,$83.67,$84.60,$83.52
10/23/2023,$82.99,3080826,$83.11,$83.54,$82.74
10/20/2023,$83.89,2596790,$84.07,$84.78,$83.61
10/19/2023,$83.92,3790584,$85.20,$85.72,$83.75
10/18/2023,$85.76,1689840,$86.06,$86.48,$84.89
10/17/2023,$86.56,2182679,$85.28,$86.97,$85.07
10/16/2023,$85.67,2356430,$85.77,$85.98,$84.53
10/13/2023,$85.15,2727127,$85.58,$85.68,$84.59
10/12/2023,$85.00,2703366,$84.80,$85.41,$84.3101
10/11/2023,$85.81,3409688,$84.36,$85.9501,$84.14
10/10/2023,$83.67,2435729,$82.09,$84.45,$82.09
10/09/2023,$82.12,2464731,$80.83,$82.40,$80.80
10/06/2023,$81.48,3837570,$82.20,$82.90,$80.55
10/05/2023,$83.00,3116880,$81.52,$83.24,$81.52
10/04/2023,$81.65,2970061,$79.77,$81.74,$79.555
10/03/2023,$79.31,3277538,$80.85,$81.39,$78.38
10/02/2023,$81.73,5079452,$81.51,$84.50,$80.67
09/29/2023,$81.92,4353373,$83.51,$84.25,$81.40
09/28/2023,$80.46,2146148,$80.90,$81.695,$80.35
09/27/2023,$80.20,2579520,$81.55,$82.59,$80.02
09/26/2023,$81.09,1788697,$82.59,$82.81,$81.03
09/25/2023,$83.19,1336838,$82.39,$83.38,$82.27
09/22/2023,$82.83,2537195,$83.67,$84.37,$82.70
09/21/2023,$83.74,2532489,$84.96,$85.34,$83.55
09/20/2023,$85.26,2117455,$84.85,$86.72,$84.22
09/19/2023,$83.74,2371400,$84.98,$85.26,$83.74
09/18/2023,$84.79,2163121,$84.53,$85.25,$83.73
09/15/2023,$84.37,7622995,$84.115,$85.155,$83.82
09/14/2023,$84.51,2842684,$83.61,$84.81,$83.60
09/13/2023,$82.58,1849583,$83.56,$84.17,$82.39
09/12/2023,$83.59,1761144,$83.21,$84.35,$83.19
09/11/2023,$83.74,1669559,$83.03,$83.92,$82.775
09/08/2023,$82.60,1151025,$82.55,$83.05,$82.09
09/07/2023,$82.55,1388125,$82.21,$83.25,$81.98
09/06/2023,$81.98,1987951,$81.22,$82.56,$80.85
09/05/2023,$80.86,1611285,$82.66,$83.01,$80.41
09/01/2023,$82.64,1311864,$83.32,$83.76,$82.25
08/31/2023,$82.88,3081792,$83.02,$83.41,$82.62
08/30/2023,$82.91,1381915,$83.04,$83.375,$82.44
08/29/2023,$83.06,1492949,$81.29,$83.14,$81.00
08/28/2023,$81.29,767911,$81.16,$82.25,$81.16
08/25/2023,$81.03,1388652,$80.57,$81.58,$80.41
08/24/2023,$80.36,1537685,$80.93,$82.14,$80.27
08/23/2023,$81.00,1641826,$80.16,$81.15,$79.84
08/22/2023,$79.85,1642936,$80.62,$80.65,$79.63
08/21/2023,$80.32,2207305,$81.20,$81.70,$80.12
08/18/2023,$81.20,2170104,$80.93,$81.74,$80.59
08/17/2023,$81.79,1883074,$83.51,$84.30,$81.77
08/16/2023,$83.25,2216041,$83.35,$84.125,$82.82
08/15/2023,$83.27,1600842,$83.85,$84.6649,$83.03
08/14/2023,$84.28,1803500,$83.25,$84.64,$82.99
08/11/2023,$84.26,1872479,$84.76,$85.74,$83.90
08/10/2023,$84.95,1420355,$85.83,$86.39,$84.66
08/09/2023,$85.47,1993973,$84.70,$86.04,$84.28
08/08/2023,$85.29,1512816,$83.78,$85.63,$83.28
08/07/2023,$84.79,1639838,$82.70,$85.08,$82.70
08/04/2023,$82.38,1737507,$83.38,$84.31,$82.01
08/03/2023,$83.79,2183992,$83.25,$83.94,$81.44
08/02/2023,$83.57,1582528,$84.50,$84.97,$83.28
08/01/2023,$84.60,2401543,$81.78,$85.24,$81.55
07/31/2023,$82.15,1910965,$81.40,$82.16,$80.74
07/28/2023,$81.01,1198367,$81.97,$82.27,$80.50
07/27/2023,$81.22,1487168,$83.77,$83.89,$81.19
07/26/2023,$83.24,1608528,$82.82,$83.975,$82.31
07/25/2023,$82.94,1708668,$82.83,$83.68,$82.5865
07/24/2023,$82.67,1202569,$82.28,$82.975,$82.20
07/21/2023,$82.31,1531365,$82.25,$83.27,$81.78
07/20/2023,$82.01,1557140,$80.53,$82.05,$80.00
07/19/2023,$80.42,1857066,$79.00,$80.46,$78.78
07/18/2023,$78.60,1828480,$79.48,$79.48,$77.90
07/17/2023,$79.28,1199446,$79.99,$80.06,$79.22
07/14/2023,$79.98,2114584,$80.01,$80.3221,$79.1301
07/13/2023,$80.86,1866945,$79.69,$80.89,$79.34
07/12/2023,$79.69,2254443,$82.10,$82.23,$79.65
07/11/2023,$80.90,2501709,$79.69,$80.95,$79.54
07/10/2023,$79.17,1710428,$79.57,$79.85,$78.32
07/07/2023,$79.81,1427695,$79.56,$80.45,$79.43
07/06/2023,$80.29,1830964,$80.05,$80.43,$78.39
07/05/2023,$81.18,3081404,$81.38,$82.445,$80.69
07/03/2023,$81.47,968934,$80.35,$81.77,$80.35
06/30/2023,$80.89,4238287,$80.91,$81.22,$79.435
06/29/2023,$80.39,1891831,$79.82,$80.53,$79.48
06/28/2023,$80.06,1963952,$80.37,$80.565,$79.64
06/27/2023,$80.74,1604356,$80.03,$80.98,$79.1801
06/26/2023,$79.57,2283629,$76.55,$79.68,$76.43
06/23/2023,$76.28,3670670,$77.92,$78.54,$75.86
06/22/2023,$78.46,1625931,$79.24,$79.38,$77.30
06/21/2023,$78.99,2456077,$78.71,$79.12,$78.01
06/20/2023,$79.22,2655237,$80.01,$80.29,$78.6132
06/16/2023,$80.41,11642810,$80.52,$81.97,$79.98
06/15/2023,$80.15,4333672,$81.51,$81.51,$79.41
06/14/2023,$81.54,3196274,$82.51,$82.92,$81.36
06/13/2023,$81.95,2332745,$81.75,$82.605,$81.50
06/12/2023,$81.81,2834302,$81.04,$81.82,$80.835
06/09/2023,$81.10,2344055,$80.02,$81.15,$79.55
06/08/2023,$79.80,3036544,$79.86,$80.51,$79.0415
06/07/2023,$80.42,2588149,$79.43,$80.73,$78.88
06/06/2023,$78.65,2382574,$76.67,$78.67,$76.445
06/05/2023,$76.09,1460008,$75.85,$76.25,$75.41
06/02/2023,$75.76,2002215,$75.64,$76.769,$75.22
06/01/2023,$74.61,1906376,$74.08,$75.11,$73.28
05/31/2023,$74.61,7307307,$73.55,$74.84,$73.25
05/30/2023,$73.13,1924013,$73.31,$74.145,$72.83
05/26/2023,$73.54,1568966,$73.90,$74.00,$72.845
05/25/2023,$73.62,1889217,$74.52,$74.52,$72.47
05/24/2023,$74.23,1925926,$76.12,$76.39,$74.12
05/23/2023,$76.17,1638044,$76.40,$77.325,$76.09
05/22/2023,$76.49,1457789,$76.64,$77.42,$76.31
05/19/2023,$76.54,1848005,$77.26,$77.52,$76.12
05/18/2023,$76.88,1943069,$77.00,$77.82,$76.475
05/17/2023,$77.51,1910981,$77.81,$77.935,$76.385
05/16/2023,$77.53,2166728,$80.30,$80.30,$77.48
05/15/2023,$80.13,2221381,$79.11,$80.24,$78.58
05/12/2023,$79.30,1887323,$79.12,$79.5899,$78.80
05/11/2023,$79.15,2530200,$78.80,$79.90,$78.19
05/10/2023,$79.38,2426324,$78.80,$79.70,$77.95
05/09/2023,$78.32,4261047,$76.35,$78.72,$76.00
05/08/2023,$76.33,4200509,$77.36,$77.99,$76.20
